,sentiment,text
17309,1,@PoynterJones Oh wow! *does a rendition of the ping pong song* have fun 
17310,0,bored. hope i can go home earlier today. got nothing to do right now! 
17311,1,@FannishInc Yeahhh I'll catch it online tomorrow - my viewership counts more there since I'm not a Neilson family 
17312,1,"'All you have to do is tell them the fabric is expensive &amp; they'll automatically like it. Trick of the trade.' You're great, Kara "
17313,1,@madkurt Sure  What day?
17314,1,"@feblub I see, how many Dachshunds do you have running around? "
17315,0,@Tessalonika no I was sitting in maths! 
17316,1,@Ferreira You definitely should. It always lifts up the team spirit in the office 
17317,0,@junkiecat *still hugging* Im sorry to hear that 
17318,0,Todays feels like its dragging  still have a family party to go to. Slang some drinks @ vlounge. And if I have enuff energy a bday @ s ...
17319,1,@shanlee ya- and since i dont have one- i still waste time on perez and the superficial nightly lol. Oh the joys. Lol 
17320,1,eating ice cream 
17321,1,@Jayman888 Good morning. How are u? Bet your luving the rain. Good 4 your veg patch. 
17322,1,about to head to tarjay and then to see Hangover 
17323,0,"done w. mocca, wanted to see Up at union square but it's sold out until 10:30!  just gonna go home and nap then."
17324,0,looking for excuses to not work. running out of them..... 
17325,0,@StolenDogs I am lost. Please help me find a good home. 
17326,1,"@adorkable_zarah yeah!he suddenly went to no 1 so damned fast! wow, it looks real? YAY! "
17327,1,@Lyssajennings Oh that one! Yeah I love that! Its a really cool song 
17328,0,@delie31 That is very good to hear. Glad you had a good day. I did not get a chance to see anything on the Open all day! Too busy. 
17329,0,@jamesofctpmag man I had a bad day I'm very frustrated bout my ankle  but I'm off 2morow so it feels good 2 b home watching tv half nakey
17330,1,"Absolutely Right Decision, "
17331,1,"@Danielle1812 Lmaoo, well see im good i sit underneath the tent thing we have ( i dont know what its called haha) an i aint burnt  WOOOOO!"
17332,0,@neszlifeasmcrmy oh nessy.  i know how you feel. I wish you were here everyday..
17333,0,Seriously I NEED to clean. This place is a sty. Why can't I focus??  If I don't clean NOW I won't be able to write soon. 
17334,0,sitting thinking how warm it is and wishing it wasnt so! Has so many things to sort out its driving me bonkers 
17335,1,#SanctuarySunday fav character @pegasusangel has to be Ashley!  Why? cause she's awesome 
17336,1,"Nick Jonas is so pale compared to me. Actually, everyone is :| Haha, love him &amp; Jake for helping us meet  http://twitpic.com/5dead"
17337,0,"feeling poop again had a good day though, twitter on my phone costs 50p a minute "
17338,0,i think i sort of flunked my statistics practical test. 
17339,0,isPlayer Has Died! Sorry 
17340,1,@SkoutTradeFair indeed!!!.. i thnk she'll sleep well tonite too! hehe!!  x
17341,1,@AnnHeart good night 
17342,1,"@diraheythere well, I'm gonna do it before you submit the paper on monday. Thank youuuu so much diraaaa "
17343,1,@redoeverything your turn will come someday 
17344,0,@danregal tell me about it!  I get lonely when I'm online at this time 
17345,1,@retrorewind can you play I Wish by Jordan Knight 
17346,1,"@shufflegazine Yepp, the choc may help us make it to lunch LOL "
17347,1,"@jpippert LOL, and my grandma was even more passionate. "
17348,0,don't wanna go to my 1:30 class... but I know I need to. -math is my worst subject 
17349,1,@yellowscone Irresitible  with susan Sarandon and emily blunt.
17350,0,Wish I could use this at work this afternoon  ? http://blip.fm/~7bfun
17351,1,Talking on msn to @fallenstar_ about next time McFly come to Aus... we have awesome plans! 
17352,1,@joshtastic1 yeah u r a stanger lol  so hows things?
17353,1,@Arruniel  Oh thanks for reminding me! Meant to retweet that my own bad self 
17354,1,@WarLordwrites Hi back! Thank you for the song! So sweet.  I am kicking my shoes off and going to bed. See you tomorrow.
17355,1,"@caflowergirls They get their nicknames for a reason, I suppose. "
17356,1,@kayla_wat Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
17357,1,"@kylesteed you are welcome, great post, made me think  #much_love"
17358,0,@KittyBradshaw Understood! I'm working on the kitchen pantry right now. 
17359,0,"@ayeshabilqis iiiiii, i dont know  i greeted him but he didnt reply "
17360,0,"@xbllygbsnii shh  well a bloody hope 7hr passes quick! and if they wee masks come down, am jumping off that plane! lmao :$."
17361,0,My mum was more interested in the cat than going through my script with me. :O 
17362,1,".@steveofmaine You can have your favorite foods occasionally, just not a good idea to have it all the time. Hope that helped. "
17363,0,@the8333696 I've been in the office all weekend so I'm even more thrilled to be back in it today! 
17364,1,@DavidArchie oh! La Roux is a band right?? An English electropop synth duo band ..  cool!
17365,1,This whole boxer thing is driving me crazy. The boys need some support  lol
17366,1,@LambDahhling yea i just got 2 tonight/mornting so in all i have 4! 
17367,1,@brewstermax oh lol... I think another MacBook. Cos it's cost effective and cool! 
17368,0,I am going to SERIOUSLY miss my studio chair this wknd... 
17369,1,"@alexandra_42 why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
17370,0,"@BREEawNUHH, Don't be scared. "
17371,0,"bench top is in, no taps or cooking utensils in kitchen "
17372,0,@sandrinecharles LMAO! you late! and i'm just snooping on Facebook DAMN SHAME  if i was evil ill send some to youknowyoudeadazzwrong
17373,0,@staceyyhoward I wish it would go away  You feel better too with your headache 
17374,1,@vixensfantasy and we wonder where Chuckie got his training for rewriting posts to say the exact opposite of what was posted 
17375,0,@ScorpioDiva81 GIRL I WAS LOCKED OUT FOR AN HOUR!!!!! I felt homeless  lol I was looking for a Betty Ford clinic 2 help me thru it LMBO
17376,0,@DAY26addict ughhh im sad  i jus wunna sleep man
17377,0,"@thenetworkhub Lucky you, Minna - I'm on the other hand, still going "
17378,1,@saragarth Take a picture of it sometime  x
17379,1,@thegame123 
17380,1,"@GuitarLove08 Hehe yeah I know! Me too! I kept putting my hand over my mouth, cuz I didn't want to miss anything "
17381,0,@TayloreMadeCeo I really don't  can you teach me  so I can beat ppl too lol
17382,1,"@aplusk It will be a collectors item, worth it;s weight in gold! LOL   sweet"
17383,1,@1Omarion thats my mom's fav chapter/verse 
17384,1,@neosurgehosting I'm not sure tho think it might be port related on my router to be fair. Had this kind of issue since 1998. 
17385,1,@FluppyCrack no I don't know it but it already sounds like you said 
17386,1,"@His_d Good morning, Whew I have worked in the Cali Deserts, a bit much for me. "
17387,1,@missjeffreestar I will bring you matzah ball soup and pinkberry tmrow babe 
17388,0,Keep seeing folk driving with phone held at ear. No one seems to bother. If I walked into a pub smoking I would be charged. Not right 
17389,1,who loves ross noble? i know i do  not in that way silly ;)
17390,1,@b_radley I get to be the one to talk to you about #Global &amp; @wantsa next week.  looking forward to it!
17391,0,@GlobeAlone74  haaa yh  only another 4 years yaaay lol
17392,1,Best friend randomly woke me up today! Partaayyy!!! 
17393,0,@LionEdward I can't  I'm on mobile.
17394,1,steady lang. Making plans again.  http://plurk.com/p/10zum1
17395,1,I just read Catherine Tates been spotted filming for Doctor Who!!! 
17396,1,Just made a hunch topic: Which iPhone racing game should I get? http://www.hunch.com/iphone-racing/ 
17397,1,@ReineM A day of answers... that sounds simply amazing 
17398,1,@KadieKarma I prefer Andy to Twilight.  So happy for me.  
17399,0,@roxiijonas 'took my revision outside' but I fell asleep and then felt like a failure.. 
17400,1,@Bethmoz ok thanks 
17401,1,"@georgescifo thanks, dugg yours as well "
17402,1,"http://twitpic.com/6u3u5 - im UPSET  but when lifes not easy, pray "
17403,0,@DTragedy Yeah but this one if out of my league  I don't mind dreaming about realistic catches!
17404,1,@itsdgc What is it that you want me to explain exactly? 
17405,0,@FromFirstToLast Hmph. You've got me all upset now 
17406,0,"Eh, so sorry guys!!! POTW will be on tomorrow! Molly (laptop) needed a clean so didn't have time to film "
17407,0,"@DonnieWahlberg  Ddubb holla @ ur UK girls, we're feeling left out and rejected "
17408,0,finally have internet and cable NO POWER!  
17409,0,Only just getting my break now. They forgot about me 
17410,1,#FollowFriday @colleengleason is a supremely gifted writer whose words are as precious as diamonds. You will LOVE all she Tweets/writes 
17411,0,@HowlingWoman ah!! I see! How long ago did Dad pass over?  I'm sorry! ..
17412,0,"@DaccForce I sent you a direct message earlier, but TwitterFox ate it. I can't remember what it said, either. "
17413,0,@euphrosyna Oh no! What a waste - what were you doing that you didn't get to enjoy either? 
17414,0,"@DigitalPrynce  well I can't, I only have the 1st Gen IPhone, it won't take the download "
17415,0,"@yayninamarie aww thanks  @Sherksgirl &amp; yes very spoiled , got mcdonalds for breakfast , and i got nothing . "
17416,1,@dougiemcfly please please PLEASE say hey to @elliemcfly she loves you! pleaseee!  xx
17417,1,@MignonD lol oh yeh.  I've got a vino-headache... uck!
17418,1,@nique_famous Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
17419,1,@BriannaRe well vfc knows me as the girl who meows. Therefore I own LIFE. Lmao 
17420,1,"oh and P.S. I got bored, so I'm working on chapter 82 finally "
17421,0,"@kr0y chiroptera runs his fingers in my absence  , that day he declared i ws preg, and a bot started following me !"
17422,1,im freakin starvingg.. wheres my lunch buddyy hah. i feel like.. thaaai food.  tom yum YuMYuM.
17423,0,@shebreathes im crying that i cant afford him.  his packages are literally like our budget lmao 8:::
17424,1,"June 7 birthdays - Tom Jones, Welsh singer [It's Not Unusual] last bday for today  â« http://blip.fm/~7sanj"
17425,0,so effing sick!!! i have a headcold..  http://bit.ly/Cx8dg
17426,0,"In Flag Room, penning Spanish essay. New student tour going on, and tour guide just mentioned how Bonfire is something we USED TO do. "
17427,0,@Y2Amber OHH NO!  i loved him...
17428,1,@maxvoltar You are so *cool* NOT 
17429,0,@misswhipass Wish I was sunning myself today  Wonder if the weekend is going to be a hot one
17430,0,Heyyy lindsey i just tlkd 2 my mom &amp; im in the dentist office. I cant go  my dad thinks i need 2 ''spend time'' w/ my cuzins in town 
17431,1,Photo: inevermenttobrag: olivia should link me some ofï¿½theirï¿½stuff.  I love this song so much. And alright... http://tumblr.com/xiq1wuibt
17432,1,@cheeaun I get it. Not a problem though as I use the feature as reference only and not for linking. 
17433,1,"@danny6114 not sure, may walk 20 miles tomorrow. if not, then Sunday.   no need to be sorry!  "
17434,1,@SensualStories hehe you are talking to princess lazy here   power to the lazys! giggles
17435,0,Here comes the heavy. Seeing the ex for the first time in 10 months...at a funeral no less. 
17436,1,@mikefoong Best to learn from ur sons 
17437,0,This mayonnaise on corn stuff is disgusting... Yuck man 
17438,1,"@JonathanRKnight  ps, just make sure that baby you order has your eyes..they are phenomenal. "
17439,0,"@Maga_Vengeance : Oh, shoot!  But yeah, @therev is too nice  Unfollow him!"
17440,1,@nuttychris i meant how managed to live? LOL 
17441,1,JAudyObscureWho's going to make me another drink?  .....please &lt;....   Just name it i'll get it for you hun 
17442,0,@pyroroux  your mean
17443,0,"@alittletrendy I'll never find a sugardaddy that soon! plus I'm seeing No Doubt on the 5th, so I couldn't come out there! "
17444,1,@LizardBreaths: definitely good times!can't wait to really party with you every weekend Cupcake! 
17445,0,I know that the last survivor of titanic died  it came in the radio...
17446,0,just reached home... feeling completely wasted!! 
17447,1,@DawnRichard I Loved u before u made the band and I will continue to Love You NO MATTER WHAT! (no homo) 
17448,1,Left cbldf party. At some small chinatown karaoke bar w/ peeps. Random bachelorette party here full of hotties. Maybe I'll sing 2 them. 
17449,0,http://tinyurl.com/ry9wap Hey! My heart will go on... I cant upload more pics here for some reason  Tell me more about you. I can send ...
17450,1,@mileycyrus I Hope Your Having A AWESOME TIME!! 
17451,1,@esmeg So why no more adult beverages? Getting to silly and thinkin bout strippin on the weekends to support your habit LOL jk 
17452,1,"@skitterrusty You know, I actually dread using MobileSafari on my iPod because all the ads return &amp; pages load sooo damned slowwww!!!  heh"
